match id,team1,team2,outcome,winner,by,win amount,player of match,toss winner,toss decision,match type,venue,city,match_dt,lighting,series_name,season,ground_id,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team1_roster_names,team1_roster_ids,team2_id,team2_roster_names,team2_roster_ids,ingestion_timestamp
9087049,An,Ed,normal,Ed,wickets,5,SM Cn,Ed,field,T20,Ph Sm,Perth,2022-10-22,night match,An tr of Aa,2022/23,23841,Aleem Dar,CM Brown,112,10,120,113,5,116,293,Hh Zi:Rh Gz:Im Zn:Un Gi:Nh Zn:Md Ni:Ah Oi:Rd Kn:Mb Ur Rn:Fd Ad:Fq Fi,5554212.0:6818622.0:6450576.0:4980926.0:3668356.0:181404.0:5736016.0:5554254.0:6818776.0:3976965.0:6819238.0,20,JC Br:AD Hs:DJ Mn:BA Ss:LS Le:HC Bk:MM Ai:CR Ws:SM Cn:AU Rd:MA Wd,2162782.0:1749075.0:1655436.0:2178119.0:2827327.0:6381962.0:62432.0:1730658.0:4640824.0:1711492.0:2461129.0,2023/02/24 19:32:11
9087056,Id,Si La,normal,Si La,wickets,9,BG Ms,Id,bat,T20,Be Ol Ht,Hobart,2022-10-23,day/night match,Si La tr of Aa,2022/23,6348,Ahsan Raza,CB Gaffaney,128,8,120,133,1,93,216,PR Sg:A Be:LJ Tr:HT Tr:C Cr:GH Dl:GJ Dy:MR Ar:Si Sh:BJ My:JB Le,2124002.0:2123974.0:6496412.0:6729862.0:4171460.0:2436251.0:7695666.0:3685100.0:7036812.0:2436426.0:6496482.0,69,BG Ms:DM de Sa:KC Aa:KA Ba:PB Ra:MD Sa:PW Ha:C Ke:M Ta:CS Ka:B Fo,4403531.0:3260564.0:5490582.0:6710850.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:5490638.0:4403573.0,2023/02/24 19:32:11
9087063,Pn,Ia,normal,Ia,wickets,4,V Ki,Ia,field,T20,Me Ct Gd,Melbourne,2022-10-23,night match,Pn tr of Aa,2022/23,440,M Erasmus,RJ Tucker,159,8,120,160,6,120,62,Md Rn:Br Am:Sn Md:Ir Ad:Sb Kn:Hr Ai:Md Nz ():Af Ai:Sn Sh Ai:Hs Rf:Nm Sh,2263736.0:2437021.0:1637320.0:3364234.0:6460614.0:8180570.0:2437049.0:3459623.0:7507303.0:8131255.0:8106629.0,55,KL Rl:RG Sa:V Ki:SA Yv:AR Pl:HH Pa:KD Kk:R An:Md Si:B Kr:Ap Sh,2954769.0:238727.0:1776627.0:3125562.0:3882850.0:4377610.0:210328.0:184960.0:3373285.0:2282125.0:7881845.0,2023/02/24 19:32:11
9087070,Bh,Ns,normal,Bh,runs,9,Tn Ad,Ns,field,T20,Be Ol Ht,Hobart,2022-10-24,day/night match,Ns tr of Aa,2022/23,6348,CB Gaffaney,Nitin Menon,144,8,120,135,10,120,188,Nl Hn So:Sa Sr:Ln Ds:Sb Al Hn:Af Hn:Yr Ai:Nl Hn:Mk Hn:Tn Ad:Hn Md:Mr Rn,4403419.0:3056752.0:3758565.0:393014.0:6551978.0:4403426.0:2875368.0:3850944.0:3769555.0:6486416.0:2316327.0,118,Vt Sh:MP Od:BW de Le:CN An:TW Cr:SA Es:TG Pe:LV vn Bk:Sz Ad:FJ Kn:PA vn Mn,8076382.0:4502392.0:7253350.0:2658431.0:1539208.0:7891232.0:8354849.0:3083667.0:8947777.0:7732934.0:2436776.0,2023/02/24 19:32:11
9087091,Id,Ed,normal,Id,runs,5,A Be,Ed,field,T20,Me Ct Gd,Melbourne,2022-10-26,day/night match,Id tr of Aa,2022/23,440,AT Holdstock,PR Reiffel,157,10,120,105,5,97,216,PR Sg:A Be:LJ Tr:HT Tr:C Cr:GH Dl:GJ Dy:MR Ar:BJ My:F Hd:JB Le,2124002.0:2123974.0:6496412.0:6729862.0:4171460.0:2436251.0:7695666.0:3685100.0:2436426.0:7694588.0:6496482.0,20,JC Br:AD Hs:DJ Mn:BA Ss:HC Bk:MM Ai:LS Le:SM Cn:CR Ws:MA Wd:AU Rd,2162782.0:1749075.0:1655436.0:2178119.0:6381962.0:62432.0:2827327.0:4640824.0:1730658.0:2461129.0:1711492.0,2023/02/24 19:32:11
9087105,Sh Aa,Bh,normal,Sh Aa,runs,104,RR Rw,Sh Aa,bat,T20,Sy Ct Gd,Sydney,2022-10-27,day/night match,Bh tr of Aa,2022/23,937,L Rusere,RJ Tucker,205,5,120,101,10,103,34,T Ba:Q de Kk:RR Rw:T Ss:AK Mm:DA Mr:WD Pl:KA Mj:K Ra:A Ne:T Si,2604825.0:2654014.0:2231928.0:4171859.0:4203499.0:2252452.0:1858961.0:1874081.0:3851518.0:3373866.0:2654028.0,188,Nl Hn So:Sa Sr:Ln Ds:Sb Al Hn:Af Hn:My Hn Mz:Mk Hn:Nl Hn:Tn Ad:Hn Md:Mr Rn,4403419.0:3056752.0:3758565.0:393014.0:6551978.0:4403454.0:3850944.0:2875368.0:3769555.0:6486416.0:2316327.0,2023/02/24 19:32:11
9087119,Ze,Pn,normal,Ze,runs,1,Sr Ra,Ze,bat,T20,Ph Sm,Perth,2022-10-27,night match,Ze tr of Aa,2022/23,23841,CB Gaffaney,RA Kettleborough,130,8,120,129,8,120,76,W Me:CR Ee:M Sa:SC Ws:Sr Ra:RW Ca:RP Bl:LM Je:B Es:R Na:B Mi,6572726.0:387897.0:6662480.0:391103.0:2097017.0:2056830.0:3471761.0:3788581.0:4872902.0:5643700.0:5789370.0,62,Md Rn:Br Am:Sn Md:Ir Ad:Sb Kn:Hr Ai:Md Nz ():Md Wm ():Sn Sh Ai:Hs Rf:Nm Sh,2263736.0:2437021.0:1637320.0:3364234.0:6460614.0:8180570.0:2437049.0:8298779.0:7507303.0:8131255.0:8106629.0,2023/02/24 19:32:11
9087140,Nw Zd,Si La,normal,Nw Zd,runs,65,GD Ps,Nw Zd,bat,T20,Sy Ct Gd,Sydney,2022-10-29,night match,Si La tr of Aa,2022/23,937,MA Gough,P Wilson,167,7,120,102,10,120,48,FH An:DP Cy:KS Wn:GD Ps:DJ Ml:JS Nm:MJ Sr:IS Si:TG Se:LH Fn:TA Bt,6718326.0:2653993.0:1945355.0:5764576.0:2672214.0:2486896.0:3519011.0:3913475.0:1626561.0:3456424.0:1945397.0,69,P Na:BG Ms:DM de Sa:KC Aa:PB Ra:C Ke:MD Sa:PW Ha:M Ta:CK Ra:CS Ka,7200598.0:4403531.0:3260564.0:5490582.0:2398346.0:4365878.0:3061225.0:5490666.0:7968225.0:3497171.0:5490638.0,2023/02/24 19:32:11
9087154,Ns,Pn,normal,Pn,wickets,6,Sb Kn,Ns,bat,T20,Ph Sm,Perth,2022-10-30,day/night match,Pn tr of Aa,2022/23,23841,PR Reiffel,RK Illingworth,91,10,120,95,4,83,118,SJ Mh:MP Od:BW de Le:TW Cr:CN An:SA Es:RE vn dr Me:TG Pe:LV vn Bk:FJ Kn:PA vn Mn:BD Gr,1635997.0:4502392.0:7253350.0:1539208.0:2658431.0:7891232.0:334963.0:8354849.0:3083667.0:7732934.0:2436776.0:4167946.0,62,Md Rn:Br Am:Fr Zn:Sn Md:Ir Ad:Sb Kn:Md Nz ():Md Wm ():Sn Sh Ai:Hs Rf:Nm Sh,2263736.0:2437021.0:3585350.0:1637320.0:3364234.0:6460614.0:2437049.0:8298779.0:7507303.0:8131255.0:8106629.0,2023/02/24 19:32:11
9087161,Ia,Sh Aa,normal,Sh Aa,wickets,5,L Ni,Ia,bat,T20,Ph Sm,Perth,2022-10-30,night match,Ia tr of Aa,2022/23,23841,L Rusere,RA Kettleborough,133,9,120,137,5,119,55,KL Rl:RG Sa:V Ki:SA Yv:DJ Ha:HH Pa:KD Kk:R An:B Kr:Md Si:Ap Sh,2954769.0:238727.0:1776627.0:3125562.0:3479860.0:4377610.0:210328.0:184960.0:2282125.0:3373285.0:7881845.0,34,Q de Kk:T Ba:RR Rw:AK Mm:DA Mr:T Ss:WD Pl:KA Mj:K Ra:A Ne:L Ni,2654014.0:2604825.0:2231928.0:4203499.0:2252452.0:4171859.0:1858961.0:1874081.0:3851518.0:3373866.0:3794174.0,2023/02/24 19:32:11
9087168,Aa,Id,normal,Aa,runs,42,AJ Fh,Id,field,T20,Be Ct Gd Wa Be,Brisbane,2022-10-31,night match,Id tr of Aa,2022/23,1476,CB Gaffaney,Nitin Menon,179,5,120,137,10,114,27,DA Wr:AJ Fh:MR Mh:GJ Ml:MP Ss:TH Dd:MS We:MA Sc:PJ Cs:A Za:JR Hd,1539236.0:37351.0:1907163.0:2275195.0:2275097.0:6249256.0:1611364.0:2181157.0:3429236.0:2656541.0:2018001.0,216,PR Sg:A Be:LJ Tr:HT Tr:C Cr:GH Dl:GJ Dy:MR Ar:F Hd:BJ My:JB Le,2124002.0:2123974.0:6496412.0:6729862.0:4171460.0:2436251.0:7695666.0:3685100.0:7694588.0:2436426.0:6496482.0,2023/02/24 19:32:11
9087182,Ed,Nw Zd,normal,Ed,runs,20,JC Br,Ed,bat,T20,Be Ct Gd Wa Be,Brisbane,2022-11-01,night match,Nw Zd tr of Aa,2022/23,1476,L Rusere,Nitin Menon,179,6,120,159,6,120,20,JC Br:AD Hs:MM Ai:LS Le:HC Bk:BA Ss:SM Cn:DJ Mn:CR Ws:MA Wd:AU Rd,2162782.0:1749075.0:62432.0:2827327.0:6381962.0:2178119.0:4640824.0:1655436.0:1730658.0:2461129.0:1711492.0,48,FH An:DP Cy:KS Wn:GD Ps:JS Nm:DJ Ml:MJ Sr:IS Si:TG Se:LH Fn:TA Bt,6718326.0:2653993.0:1945355.0:5764576.0:2486896.0:2672214.0:3519011.0:3913475.0:1626561.0:3456424.0:1945397.0,2023/02/24 19:32:11
9087189,Ze,Ns,normal,Ns,wickets,5,MP Od,Ze,bat,T20,Ae Ol,Adelaide,2022-11-02,day match,Ze tr of Aa,2022/23,930,AT Holdstock,RK Illingworth,117,10,120,120,5,113,76,W Me:CR Ee:RW Ca:SC Ws:Sr Ra:M Sa:RP Bl:LM Je:R Na:TL Ca:B Mi,6572726.0:387897.0:2056830.0:391103.0:2097017.0:6662480.0:3471761.0:3788581.0:5643700.0:2979486.0:5789370.0,118,SJ Mh:MP Od:TW Cr:CN An:BW de Le:SA Es:RE vn dr Me:LV vn Bk:FJ Kn:PA vn Mn:BD Gr,1635997.0:4502392.0:1539208.0:2658431.0:7253350.0:7891232.0:334963.0:3083667.0:7732934.0:2436776.0:4167946.0,2023/02/24 19:32:11
9087196,Ia,Bh,normal,Ia,runs,5,V Ki,Bh,field,T20,Ae Ol,Adelaide,2022-11-02,night match,Ia tr of Aa,2022/23,930,CM Brown,M Erasmus,184,6,120,145,6,97,55,KL Rl:RG Sa:V Ki:SA Yv:HH Pa:KD Kk:AR Pl:R An:B Kr:Md Si:Ap Sh,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:210328.0:3882850.0:184960.0:2282125.0:3373285.0:7881845.0,188,Nl Hn So:Ln Ds:Sb Al Hn:Af Hn:Yr Ai:Nl Hn:Mk Hn:Tn Ad:Hn Md:Sl Im:Mr Rn,4403419.0:3758565.0:393014.0:6551978.0:4403426.0:2875368.0:3850944.0:3769555.0:6486416.0:6930286.0:2316327.0,2023/02/24 19:32:11
9087210,Nw Zd,Id,normal,Nw Zd,runs,35,KS Wn,Id,field,T20,Ae Ol,Adelaide,2022-11-04,day match,Nw Zd tr of Aa,2022/23,930,HDPK Dharmasena,RK Illingworth,185,6,120,150,9,120,48,FH An:DP Cy:KS Wn:GD Ps:DJ Ml:JS Nm:MJ Sr:TG Se:IS Si:LH Fn:TA Bt,6718326.0:2653993.0:1945355.0:5764576.0:2672214.0:2486896.0:3519011.0:1626561.0:3913475.0:3456424.0:1945397.0,216,PR Sg:A Be:LJ Tr:HT Tr:GJ Dy:GH Dl:C Cr:F Hd:MR Ar:BJ My:JB Le,2124002.0:2123974.0:6496412.0:6729862.0:7695666.0:2436251.0:4171460.0:7694588.0:3685100.0:2436426.0:6496482.0,2023/02/24 19:32:11
9087217,Aa,An,normal,Aa,runs,4,GJ Ml,An,field,T20,Ae Ol,Adelaide,2022-11-04,night match,An tr of Aa,2022/23,930,Aleem Dar,L Rusere,168,8,120,164,7,120,27,DA Wr:C Gn:MR Mh:SD Sh:MP Ss:GJ Ml:MS We:PJ Cs:KW Rn:A Za:JR Hd,1539236.0:7537004.0:1907163.0:1870357.0:2275097.0:2275195.0:1611364.0:3429236.0:1905847.0:2656541.0:2018001.0,293,Rh Gz:Un Gi:Im Zn:Gn Nb:Md Ni:Nh Zn:Dh Ri:Rd Kn:Nq:Mb Ur Rn:Fq Fi,6818622.0:4980926.0:6450576.0:2464349.0:181404.0:3668356.0:5736100.0:5554254.0:5554142.0:6818776.0:6819238.0,2023/02/24 19:32:11
9087224,Si La,Ed,normal,Ed,wickets,4,AU Rd,Si La,bat,T20,Sy Ct Gd,Sydney,2022-11-05,night match,Si La tr of Aa,2022/23,937,PR Reiffel,P Wilson,141,8,120,144,6,120,69,P Na:BG Ms:DM de Sa:KC Aa:PB Ra:MD Sa:PW Ha:C Ke:M Ta:CK Ra:CS Ka,7200598.0:4403531.0:3260564.0:5490582.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:3497171.0:5490638.0,20,JC Br:AD Hs:BA Ss:HC Bk:LS Le:MM Ai:SM Cn:CR Ws:DJ Mn:MA Wd:AU Rd,2162782.0:1749075.0:2178119.0:6381962.0:2827327.0:62432.0:4640824.0:1730658.0:1655436.0:2461129.0:1711492.0,2023/02/24 19:32:11
9087231,Ns,Sh Aa,normal,Ns,runs,13,CN An,Sh Aa,field,T20,Ae Ol,Adelaide,2022-11-06,day match,Ns tr of Aa,2022/23,930,L Rusere,MA Gough,158,4,120,145,8,120,118,SJ Mh:MP Od:TW Cr:CN An:BW de Le:SA Es:RE vn dr Me:LV vn Bk:FJ Kn:PA vn Mn:BD Gr,1635997.0:4502392.0:1539208.0:2658431.0:7253350.0:7891232.0:334963.0:3083667.0:7732934.0:2436776.0:4167946.0,34,Q de Kk:T Ba:RR Rw:AK Mm:DA Mr:H Kn:WD Pl:KA Mj:K Ra:A Ne:L Ni,2654014.0:2604825.0:2231928.0:4203499.0:2252452.0:3057312.0:1858961.0:1874081.0:3851518.0:3373866.0:3794174.0,2023/02/24 19:32:11
9087238,Bh,Pn,normal,Pn,wickets,5,Sn Sh Ai,Bh,bat,T20,Ae Ol,Adelaide,2022-11-06,day match,Pn tr of Aa,2022/23,930,AT Holdstock,JS Wilson,127,8,120,128,5,113,188,Nl Hn So:Ln Ds:Sa Sr:Sb Al Hn:Af Hn:Mk Hn:Nl Hn:Tn Ad:Nm Ad:Mr Rn:Et Hn,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,62,Md Rn:Br Am:Md Nz ():Md Hs:Sn Md:Ir Ad:Sb Kn:Md Wm ():Nm Sh:Hs Rf:Sn Sh Ai,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,2023/02/24 19:32:11
9087252,Nw Zd,Pn,normal,Pn,wickets,7,Md Rn,Nw Zd,bat,T20,Sy Ct Gd,Sydney,2022-11-09,night match,Pn tr of Aa,2022/23,937,M Erasmus,RK Illingworth,152,4,120,153,3,118,48,FH An:DP Cy:KS Wn:GD Ps:DJ Ml:JS Nm:MJ Sr:TG Se:IS Si:LH Fn:TA Bt,6718326.0:2653993.0:1945355.0:5764576.0:2672214.0:2486896.0:3519011.0:1626561.0:3913475.0:3456424.0:1945397.0,62,Md Rn:Br Am:Md Hs:Sn Md:Ir Ad:Md Nz ():Sb Kn:Md Wm ():Nm Sh:Hs Rf:Sn Sh Ai,2263736.0:2437021.0:8438926.0:1637320.0:3364234.0:2437049.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,2023/02/24 19:32:11
9087259,Ia,Ed,normal,Ed,wickets,10,AD Hs,Ed,field,T20,Ae Ol,Adelaide,2022-11-10,night match,Ia tr of Aa,2022/23,930,HDPK Dharmasena,PR Reiffel,168,6,120,170,0,99,55,KL Rl:RG Sa:V Ki:SA Yv:HH Pa:RR Pt:R An:AR Pl:B Kr:Md Si:Ap Sh,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:6521080.0:184960.0:3882850.0:2282125.0:3373285.0:7881845.0,20,JC Br:AD Hs:PD St:BA Ss:HC Bk:LS Le:MM Ai:SM Cn:CR Ws:CJ Jn:AU Rd,2162782.0:1749075.0:4685568.0:2178119.0:6381962.0:2827327.0:62432.0:4640824.0:1730658.0:2022957.0:1711492.0,2023/02/24 19:32:11
9087266,Pn,Ed,normal,Ed,wickets,5,SM Cn,Ed,field,T20,Me Ct Gd,Melbourne,2022-11-13,night match,Pn tr of Aa,2022/23,440,HDPK Dharmasena,M Erasmus,137,8,120,138,5,118,62,Md Rn:Br Am:Md Hs:Sn Md:Ir Ad:Sb Kn:Md Nz ():Md Wm ():Sn Sh Ai:Hs Rf:Nm Sh,2263736.0:2437021.0:8438926.0:1637320.0:3364234.0:6460614.0:2437049.0:8298779.0:7507303.0:8131255.0:8106629.0,20,JC Br:AD Hs:PD St:BA Ss:HC Bk:MM Ai:LS Le:SM Cn:CR Ws:CJ Jn:AU Rd,2162782.0:1749075.0:4685568.0:2178119.0:6381962.0:62432.0:2827327.0:4640824.0:1730658.0:2022957.0:1711492.0,2023/02/24 19:32:11
9094210,Wh Fe,Sn Be,normal,Sn Be,wickets,9,JM Ve,Sn Be,field,T20,Te Re Bl Sn,Southampton,2022-08-03,night match,Te Hd Ms Cn,2022,8301,AG Wharf,RJ Warren,107,7,105,109,1,109,,nn,,,nn,,2023/02/24 19:32:11
9094217,Ln St,Ol Is,normal,Ln St,runs,3,NT Es,Ol Is,field,T20,Kn Ol Ln,London,2022-08-04,night match,Te Hd Ms Cn,2022,328,DJ Millns,NGB Cook,171,6,108,168,7,108,,nn,,,nn,,2023/02/24 19:32:11
9094231,Bm Px,Tt Rs,normal,Tt Rs,wickets,6,AD Hs,Tt Rs,field,T20,Tt Be Nm,Nottingham,2022-08-06,day match,Te Hd Ms Cn,2022,251,PJ Hartley,SJ O'Shaughnessy,143,7,103,147,4,99,,nn,,,nn,,2023/02/24 19:32:11
9094245,Ln St,Mr Os,normal,Ln St,runs,52,JA Tn,Ln St,bat,T20,Ls Ln,London,2022-08-08,night match,Te Hd Ms Cn,2022,83,NA Mallender,RJ Warren,160,6,105,108,10,104,,nn,,,nn,,2023/02/24 19:32:11
9094252,Nn Ss,Tt Rs,normal,Tt Rs,wickets,7,DJ Mn,Tt Rs,field,T20,Hy Ls,Leeds,2022-08-09,night match,Te Hd Ms Cn,2022,1266,DJ Millns,ID Blackwell,152,8,109,155,3,99,,nn,,,nn,,2023/02/24 19:32:11
9094266,Nn Ss,Ol Is,normal,Ol Is,wickets,3,SM Cn,Ol Is,field,T20,Kn Ol Ln,London,2022-08-11,day match,Te Hd Ms Cn,2022,328,AG Wharf,RJ Bailey,157,7,101,158,7,104,,nn,,,nn,,2023/02/24 19:32:11
9094273,Ln St,Sn Be,normal,Ln St,runs,9,DJ Bd,Ln St,bat,T20,Te Re Bl Sn,Southampton,2022-08-12,night match,Te Hd Ms Cn,2022,8301,BJ Debenham,NGB Cook,147,6,102,138,7,101,,nn,,,nn,,2023/02/24 19:32:11
9094294,Nn Ss,Ln St,normal,Ln St,wickets,7,AM Rn,Nn Ss,bat,T20,Hy Ls,Leeds,2022-08-14,day match,Te Hd Ms Cn,2022,1266,GD Lloyd,Rob White,143,5,104,147,3,82,,nn,,,nn,,2023/02/24 19:32:11
9094301,Sn Be,Ol Is,normal,Ol Is,wickets,7,WG Js,Ol Is,field,T20,Kn Ol Ln,London,2022-08-14,night match,Te Hd Ms Cn,2022,328,AG Wharf,DJ Millns,137,6,106,142,3,85,,nn,,,nn,,2023/02/24 19:32:11
9094322,Tt Rs,Ol Is,normal,Tt Rs,runs,25,AD Hs,Ol Is,field,T20,Tt Be Nm,Nottingham,2022-08-17,night match,Te Hd Ms Cn,2022,251,NA Mallender,RA Kettleborough,181,4,107,156,5,107,,nn,,,nn,,2023/02/24 19:32:11
9094329,Mr Os,Sn Be,normal,Mr Os,runs,68,AD Rl,Sn Be,field,T20,Te Re Bl Sn,Southampton,2022-08-18,night match,Te Hd Ms Cn,2022,8301,MJ Saggers,RJ Bailey,188,3,104,120,10,109,,nn,,,nn,,2023/02/24 19:32:11
9094336,Nn Ss,Bm Px,normal,Nn Ss,runs,32,D We,Bm Px,field,T20,En Bm,Birmingham,2022-08-19,night match,Te Hd Ms Cn,2022,1161,James Middlebrook,SJ O'Shaughnessy,169,6,103,137,9,113,,nn,,,nn,,2023/02/24 19:32:11
9094343,Ln St,Tt Rs,normal,Tt Rs,wickets,6,C Mo,Tt Rs,field,T20,Tt Be Nm,Nottingham,2022-08-20,night match,Te Hd Ms Cn,2022,251,MJ Saggers,PR Pollard,122,10,98,127,4,79,,nn,,,nn,,2023/02/24 19:32:11
9094350,Mr Os,Nn Ss,normal,Mr Os,runs,23,PD St,Nn Ss,field,T20,Hy Ls,Leeds,2022-08-21,night match,Te Hd Ms Cn,2022,1266,M Burns,Rob White,208,5,108,185,7,110,,nn,,,nn,,2023/02/24 19:32:11
9094364,Bm Px,Ol Is,normal,Bm Px,runs,10,KW Rn,Ol Is,field,T20,Kn Ol Ln,London,2022-08-23,night match,Te Hd Ms Cn,2022,328,James Middlebrook,MJ Saggers,166,6,105,156,8,105,,nn,,,nn,,2023/02/24 19:32:11
9094371,Ln St,Wh Fe,normal,Ln St,runs,17,DW Le,Wh Fe,field,T20,Ls Ln,London,2022-08-24,night match,Te Hd Ms Cn,2022,83,Hassan Adnan,RA Kettleborough,156,6,103,139,9,101,,nn,,,nn,,2023/02/24 19:32:11
9094385,Wh Fe,Nn Ss,normal,Nn Ss,wickets,6,A Lh,Wh Fe,bat,T20,Sa Gs Cf,Cardiff,2022-08-26,night match,Te Hd Ms Cn,2022,4521,RA Kettleborough,Tom Lungley,114,4,101,116,4,92,,nn,,,nn,,2023/02/24 19:32:11
9094392,Ln St,Ol Is,normal,Ol Is,wickets,6,SM Cn,Ln St,bat,T20,Ls Ln,London,2022-08-27,night match,Te Hd Ms Cn,2022,83,NJ Llong,RA Kettleborough,122,7,106,124,4,87,,nn,,,nn,,2023/02/24 19:32:11
9094399,Mr Os,Bm Px,normal,Mr Os,runs,79,TW Hy,Mr Os,bat,T20,En Bm,Birmingham,2022-08-28,night match,Te Hd Ms Cn,2022,1161,AG Wharf,PR Pollard,154,6,104,75,10,75,,nn,,,nn,,2023/02/24 19:32:11
9094413,Ln St,Bm Px,normal,Bm Px,wickets,1,MS We,Bm Px,field,T20,Ls Ln,London,2022-08-30,night match,Te Hd Ms Cn,2022,83,MJ Saggers,M Burns,139,6,103,140,9,105,,nn,,,nn,,2023/02/24 19:32:11
9094427,Ol Is,Mr Os,normal,Mr Os,wickets,6,J Le,Ol Is,bat,T20,Od Td Mr,Manchester,2022-08-31,night match,Te Hd Ms Cn,2022,538,AG Wharf,NJ Llong,143,9,103,144,4,102,,nn,,,nn,,2023/02/24 19:32:11
9094434,Ln St,Mr Os,normal,Mr Os,wickets,5,LJ Es,Ln St,bat,T20,Te Re Bl Sn,Southampton,2022-09-02,night match,Te Hd Ms Cn,2022,8301,AG Wharf,RJ Warren,150,7,103,151,5,91,,nn,,,nn,,2023/02/24 19:32:11
9096975,Nl,On,normal,Nl,runs,39,Af Sh,On,field,T20,Al At Ct Gd On Ct (y Tf 1),Al Amarat,2022-02-18,day match,Nl tr of On,2021/22,23736,AT Holdstock,Akbar Ali,117,8,120,78,10,106,237,K Bl:Af Sh:G Ma:DS Ae:Af Sh:Lh Bm:B Yv:KS Ae:S Le:A Ba:JK Ma,5563004.0:7409611.0:1633813.0:5562962.0:4908532.0:7634388.0:8296644.0:7507387.0:6722540.0:7409569.0:4761966.0,272,Jr Sh:KH Pi:An Kn:Kr Ai:Zn Md:Ar Km:Sb Kn:Nm Ki:Fz Bt:Kh:Bl Kn,2154305.0:8937046.0:6694246.0:4095580.0:4095594.0:3188254.0:8936913.0:7541183.0:3057256.0:7541162.0:6565684.0,2023/02/24 19:32:11
9096989,Ud Ab Es,Id,normal,Ud Ab Es,runs,18,V Ad,Ud Ab Es,bat,T20,Al At Ct Gd On Ct (y Tf 1),Al Amarat,2022-02-18,day match,Ud Ab Es tr of On,2021/22,23736,AT Holdstock,DN Subedi,157,5,120,139,9,120,202,Md Wm:Cg Si:V Ad:Rn Ma:Bl Hd:Zr Fd:Kf Dd:Zr Kn:Ad Ra:KP Mn:Jd Se,8688952.0:3743151.0:8250115.0:2154669.0:8463783.0:8375513.0:1604588.0:2691688.0:1718443.0:7412922.0:8426291.0,216,PR Sg:A Be:GJ Dy:LJ Tr:Si Sh:GH Dl:SC Ge:AR Me:MR Ar:CA Yg:JB Le,2124002.0:2123974.0:7695666.0:6496412.0:7036812.0:2436251.0:2124569.0:2921680.0:3685100.0:2550414.0:6496482.0,2023/02/24 19:32:11
9097017,Ud Ab Es,Gy,normal,Ud Ab Es,runs,24,Cg Si,Ud Ab Es,bat,T20,Al At Ct Gd On Ct (y Tf 1),Al Amarat,2022-02-19,day match,Ud Ab Es tr of On,2021/22,23736,Rahul Asher,Vinod Babu,191,5,120,167,9,120,202,Cg Si:Md Wm:Bl Hd:V Ad:Kf Dd:Zr Fd:Md Ba:Zr Kn:Ad Ra:Rn Ma:Jd Se,3743151.0:8688952.0:8463783.0:8250115.0:1604588.0:8375513.0:7881082.0:2691688.0:1718443.0:2154669.0:8426291.0,258,J Bd:VB Ch:MJ Rn:DA Bt:Fl Mr:D Kn:Fz Kn:Ta Kn:Mm Yr:V Gn:Gm Ai,6640178.0:8288818.0:2477306.0:4174925.0:3759349.0:2373678.0:8982252.0:8095429.0:8287502.0:7713110.0:8903831.0,2023/02/24 19:32:11
9097024,Id,Bn,normal,Id,runs,21,GJ Dy,Id,bat,T20,Al At Ct Gd On Ct (y Tf 2),Al Amarat,2022-02-19,day match,Id tr of On,2021/22,24254,Akbar Ali,DN Subedi,158,5,120,137,5,120,216,PR Sg:A Be:GJ Dy:HT Tr:LJ Tr:GH Dl:MR Ar:Si Sh:JB Le:AR Me:CA Yg,2124002.0:2123974.0:7695666.0:6729862.0:6496412.0:2436251.0:3685100.0:7036812.0:6496482.0:2921680.0:2550414.0,769,Md Ys:Sz Ai:Ur Tr:DK Ms:Hr Bt:S Vn:Md Sr:Jd Az:In Ar:Wq Ad:Sd Md,8522310.0:8204881.0:9111213.0:2944514.0:8991737.0:8520931.0:7668198.0:7655437.0:8004716.0:8004751.0:8004730.0,2023/02/24 19:32:11
9097031,Gy,Id,normal,Id,wickets,7,J Le,Id,field,T20,Al At Ct Gd On Ct (y Tf 1),Al Amarat,2022-02-21,day match,Id tr of On,2021/22,23736,Akbar Ali,Harikrishna Pillai,107,7,120,111,3,80,258,J Bd:Ta Kn:MJ Rn:Fl Mr:DA Bt:Sb Kn:D Kn:Fz Kn:V Gn:Gm Ai:Mm Yr,6640178.0:8095429.0:2477306.0:3759349.0:4174925.0:9111220.0:2373678.0:8982252.0:7713110.0:8903831.0:8287502.0,216,PR Sg:A Be:GJ Dy:HT Tr:LJ Tr:GH Dl:Si Sh:AR Me:MR Ar:CA Yg:JB Le,2124002.0:2123974.0:7695666.0:6729862.0:6496412.0:2436251.0:7036812.0:2921680.0:3685100.0:2550414.0:6496482.0,2023/02/24 19:32:11
